instrument,avg_score,pos_ratio,real_label,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SH600930,-0.08762110412897477,0.0,,2026-02-12,-0.0033670021,0.005050503,-0.6666667,0.0,0.0,0.0016835011,0.33333334,-0.0016835011,-0.33333334,1.0033784,1.0033784,0.9983108,1.0004063,1.0,1.0134454,1.0588236,1.0605042,1.0773109,1.0006722,1.0021849,1.0089916,1.0281793,1.0535574,0.0015032328,0.0033659926,0.007981902,0.028486697,0.03863064,-0.00033613306,-0.00076393725,-0.0011183401,-0.0028778934,-0.0015409507,0.125,0.47217232,0.68707323,0.79098254,0.48530364,0.0,0.0012528563,0.0016326546,0.013550204,-0.008099352,1.005042,1.0134454,1.0537815,1.0840336,1.1563025,0.99327725,0.99327725,0.99327725,0.99327725,0.99327725,1.0006722,1.0036975,1.0154622,1.0658823,1.0813445,1.0,1.0,1.0,1.0026891,1.0131092,0.5,0.35,0.175,0.11666667,0.058333334,0.57143295,0.3333357,0.111111775,0.074074574,0.04123738,0.4,0.1,0.05,0.26666668,0.3,0.2,0.6,0.8,0.8666667,0.93333334,0.2,-0.5,-0.75,-0.6,-0.6333333,0.512559,0.605455,0.7832212,0.010746681,0.41918325,0.25008243,-0.10578829,-0.718511,-0.5908063,0.11899634,0.2,0.2,0.35,0.36666667,0.36666667,0.2,0.5,0.5,0.46666667,0.53333336,0.0,-0.3,-0.15,-0.1,-0.16666667,0.5,0.25,0.23076887,0.29545432,0.42123288,0.5,0.75,0.76923114,0.7045457,0.5787671,0.0,-0.5,-0.5384622,-0.40909138,-0.15753426,1.143005,1.6496357,3.2441542,2.8566728,3.3081515,0.2109389,0.65329725,3.5606601,2.9686968,3.167899,1.3718148,0.8891144,3.3680582,3.8285859,2.4912076,0.27295282,0.22234565,0.48568463,0.4977776,0.49201882,0.7270472,0.77765435,0.51431537,0.5022224,0.5079812,-0.45409438,-0.5553087,-0.028630752,-0.004444785,-0.015962357
SH688111,-0.08999467745326907,0.0,,2026-02-12,0.0048477133,0.021894697,0.2214104,0.0064206785,0.29325268,0.010626305,0.48533693,0.009053339,0.41349465,0.99517566,1.0063897,0.98460066,0.9936429,0.98863703,1.111835,1.1511488,0.97422093,1.0180988,0.9893988,1.0089455,1.0569719,1.0703294,1.0264568,0.013879752,0.032127302,0.05622783,0.0662948,0.06577888,0.0071766013,-0.007503935,-0.00789708,-0.0032911259,0.0015954886,0.66836584,0.50008184,0.6903964,0.1909993,0.17943794,-0.0037519545,0.024822209,0.018050322,-0.022608075,-0.0735237,1.0063897,1.1101978,1.1842008,1.3258687,1.3258687,0.9690766,0.9690766,0.9690766,0.9690766,0.9410121,1.0006988,1.0332955,1.1121497,1.1279509,1.0920049,0.9786905,0.98708206,0.99852693,1.0027951,0.9731003,0.8,0.5,0.25,0.2,0.51666665,0.82875454,0.21912678,0.14374687,0.0866707,0.1532725,1.0,0.1,0.05,0.26666668,0.6333333,0.2,0.6,0.8,0.8666667,0.3,0.8,-0.5,-0.75,-0.6,0.33333334,0.215793,0.42834377,0.5862752,0.7836258,0.8370395,0.45485333,0.0672153,0.20721,0.55774313,0.53191,0.6,0.4,0.4,0.46666667,0.4,0.4,0.6,0.6,0.53333336,0.5833333,0.2,-0.2,-0.2,-0.06666667,-0.18333334,0.580761,0.24390958,0.32222727,0.5168845,0.4920993,0.419239,0.7560904,0.6777727,0.48311546,0.5079007,0.16152197,-0.5121808,-0.35554543,0.033769067,-0.015801433,1.0861946,1.1484648,1.2790118,1.4607962,1.1229124,0.21281138,0.24251086,0.27816787,0.60416824,0.57202697,0.60147613,0.73280793,0.63620687,1.4118329,1.6773205,0.55159616,0.3745767,0.40133604,0.50884813,0.48628455,0.44840384,0.6254233,0.598664,0.4911519,0.51371545,0.10319233,-0.25084662,-0.19732793,0.017696219,-0.027430907
SZ300661,-0.09087860186288557,0.0,,2026-02-12,0.013888878,0.02719902,0.5106389,0.010416644,0.38297862,0.0028934986,0.10638246,0.006365733,0.23404275,0.98630136,1.0102739,0.9834475,0.99525887,1.0024278,1.076629,1.0186957,0.99829906,0.9860146,0.98847437,1.0049415,1.037576,1.0326912,0.9890651,0.007343376,0.031178134,0.044983126,0.039225824,0.054855406,0.0031954118,-0.006683269,-0.004793335,-0.0006967396,0.0023193532,0.47337157,0.42120072,0.3974151,0.024451107,0.54524887,0.005134784,0.025133302,0.007960726,-0.02258852,-0.05748604,1.0102739,1.1094447,1.2014892,1.2014892,1.2014892,0.9784596,0.97531587,0.97531587,0.97360754,0.9001115,0.9914401,1.0068531,1.084709,1.0769721,1.0387899,0.98285407,0.9876486,0.99387085,0.99786294,0.93681854,1.0,0.7,0.35,0.26666668,0.6333333,0.6770654,0.18403281,0.109138064,0.115816414,0.3314396,1.0,0.1,0.45,0.6333333,0.81666666,0.2,0.5,0.75,0.033333335,0.06666667,0.8,-0.4,-0.3,0.6,0.75,0.75169355,0.6382246,0.86595184,0.8458935,0.877892,0.81889814,-0.36797515,0.48998472,0.52821046,0.50964594,0.4,0.5,0.55,0.6,0.56666666,0.6,0.5,0.45,0.4,0.43333334,-0.2,0.0,0.1,0.2,0.13333334,0.47681236,0.32013896,0.4790758,0.5013803,0.5067001,0.52318764,0.679861,0.5209242,0.49861965,0.4932999,-0.046375267,-0.35972205,-0.041848432,0.0027606823,0.013400184,0.83192676,1.2159954,1.7444737,1.635701,1.2526624,0.102118,0.52252185,0.94955575,0.82378024,0.76751786,0.8562192,1.63804,1.2095112,1.2146081,1.4623159,0.45773873,0.2273089,0.4922013,0.49570578,0.5107006,0.54226124,0.7726911,0.50779873,0.5042942,0.4892994,-0.08452254,-0.5453822,-0.015597421,-0.008588446,0.021401212
SH688126,-0.09142246939341006,0.0,,2026-02-12,-0.00096758164,0.013062384,-0.074073896,0.007256894,0.5555566,0.0048379083,0.3703695,-0.003386567,-0.25926104,1.0009686,1.0082325,0.9951574,1.0003171,1.0072464,1.1188406,1.0985507,1.0396136,1.0603865,1.0051208,1.0217874,1.0721257,1.0858616,1.0592754,0.005639986,0.026704352,0.056460112,0.053033367,0.049582683,-0.002753628,-0.0073517817,-0.008147179,-0.004137932,0.0008107457,0.5959289,0.6947564,0.72878444,0.47181302,0.08154721,0.00038646508,0.011295554,0.0052725845,-0.025861524,-0.083192386,1.0227401,1.1160235,1.1855977,1.2107922,1.2107922,0.9878616,0.9878616,0.9878616,0.9878616,0.96851736,1.0092754,1.0330435,1.1227053,1.1360387,1.1087923,1.0011594,1.0022223,1.0080193,1.022029,1.0080193,0.2,0.1,0.05,0.033333335,0.06666667,0.34802002,0.094711676,0.06138704,0.05444937,0.12994584,0.2,0.1,0.45,0.16666667,0.5833333,0.4,0.7,0.85,0.9,0.35,-0.2,-0.6,-0.4,-0.73333335,0.23333333,0.8268025,0.831043,0.934317,0.8912966,0.83283836,0.73497254,-0.061446104,0.5080705,0.5763854,0.5179909,0.6,0.4,0.45,0.46666667,0.43333334,0.4,0.6,0.55,0.53333336,0.55,0.2,-0.2,-0.1,-0.06666667,-0.11666667,0.33333334,0.13823557,0.38248855,0.4660596,0.4704212,0.6666667,0.86176443,0.61751145,0.53394043,0.5295788,-0.33333334,-0.72352886,-0.23502292,-0.06788084,-0.0591576,1.1239425,1.4519334,2.227422,2.3031273,1.8105738,0.2569565,0.56801534,0.97300524,0.87563,0.84836686,1.0461515,1.336439,1.027677,1.0295678,1.1500138,0.44143134,0.29052842,0.37454188,0.50006074,0.50049275,0.55856866,0.7094716,0.6254581,0.49993923,0.49950722,-0.11713732,-0.4189432,-0.25091624,0.000121516045,0.0009855453
SH601669,-0.09150460036858794,0.0,,2026-02-12,0.007286005,0.014571926,0.5000029,0.0054644826,0.37500075,0.0018214375,0.12499635,0.00364296,0.24999854,0.9927667,1.005425,0.99095845,0.9999945,1.0040377,1.0269179,0.96904445,0.9421266,1.0148048,0.99784654,1.0060565,1.0363392,1.0137281,0.9869448,0.0038774742,0.011494954,0.038580127,0.045978855,0.044293255,-0.00067293644,-0.0027978313,-0.005478705,0.0015551894,0.0013159778,0.07529917,0.54305017,0.70582414,0.08866495,0.26922894,0.0034993168,0.0065337196,0.015708532,-0.036278374,-0.025766166,1.0117414,1.0487814,1.1504495,1.1504495,1.1504495,0.9891913,0.9891913,0.9860544,0.9371622,0.9294684,1.0005383,1.013459,1.0729475,1.0479139,1.013459,0.9943472,0.99784654,1.0021534,0.97281295,0.9502019,0.8,0.4,0.2,0.46666667,0.7,0.47932103,0.18138464,0.084829696,0.29461557,0.31917483,0.4,0.2,0.15,0.43333334,0.71666664,0.6,0.8,0.05,0.033333335,0.35,-0.2,-0.6,0.1,0.4,0.36666667,0.646171,0.60297596,0.82254523,0.8497109,0.8573195,0.5759688,0.012929536,0.7019428,0.71271527,0.54174286,0.4,0.4,0.45,0.5,0.4,0.6,0.6,0.55,0.5,0.55,-0.2,-0.2,-0.1,0.0,-0.15,0.42105246,0.352941,0.54092526,0.56231886,0.48906562,0.57894754,0.64705896,0.45907474,0.43768114,0.51093435,-0.15789509,-0.294118,0.081850536,0.12463769,-0.021868758,0.89941734,1.195839,2.4221263,1.9779938,1.251398,0.1711814,0.44390765,1.6909295,1.5481042,1.3144623,0.56057453,1.0122046,1.9323623,2.2412307,3.0135317,0.40446672,0.23747008,0.5024042,0.51262355,0.5080937,0.5955333,0.7625299,0.4975958,0.48737645,0.4919063,-0.19106658,-0.5250599,0.004808404,0.025247099,0.016187416
SH688303,-0.09155251955749351,0.0,,2026-02-12,0.00041758007,0.0133611895,0.03125321,0.007933198,0.59374934,0.0050104116,0.37499744,-0.0025052058,-0.18749872,0.9995826,1.0079299,0.99457425,1.0016779,0.9868173,1.0516007,1.0557438,1.1352166,1.2414312,1.0069304,1.0136722,1.0354614,1.0658506,1.114118,0.010963623,0.026912121,0.035645813,0.057963356,0.06727918,-0.0029001846,-0.0019517158,-0.0032167987,-0.00538996,-0.0033387276,0.17493756,0.048211288,0.2850354,0.67014027,0.75110465,-0.0011299383,-0.004889571,-0.004901782,0.012303848,-0.015625518,1.0460575,1.0797987,1.1218609,1.1993668,1.273273,0.96603656,0.96603656,0.96603656,0.96603656,0.96603656,1.01145,1.0279473,1.0647835,1.1194726,1.1697174,0.99992466,0.9975894,1.0012052,1.011224,1.0487382,0.4,0.4,0.2,0.13333334,0.06666667,0.4244319,0.29854804,0.21795999,0.1455596,0.11054498,0.4,0.4,0.3,0.16666667,0.016666668,0.2,0.6,0.8,0.8666667,0.93333334,0.2,-0.2,-0.5,-0.7,-0.9166667,0.6650377,0.40063748,0.5922143,0.14158452,-0.15361373,0.47139168,0.2840976,0.5248684,0.28366593,0.40257207,0.6,0.5,0.45,0.46666667,0.48333332,0.4,0.5,0.55,0.53333336,0.51666665,0.2,0.0,-0.1,-0.06666667,-0.033333335,0.6011561,0.41511774,0.4481793,0.4139089,0.41965404,0.39884388,0.58488226,0.5518207,0.5860911,0.580346,0.20231222,-0.1697645,-0.10364142,-0.17218222,-0.16069195,1.7033536,2.3728268,2.6106584,2.59808,2.1506953,0.758483,1.151929,1.1108408,1.080384,0.9810734,0.9176473,1.2033653,1.3841958,1.3661696,1.4245812,0.045805704,0.40282094,0.4484914,0.492497,0.48448294,0.9541943,0.59717906,0.5515086,0.507503,0.51551706,-0.9083886,-0.19435811,-0.10301719,-0.01500598,-0.031034127
SH600161,-0.09301877075288399,0.0,,2026-02-12,-0.005477786,0.00852104,-0.64285415,0.0018259878,0.21429166,0.0012172662,0.14285417,-0.006086508,-0.71429163,1.005508,1.007344,0.998776,1.0010837,1.0189633,1.0275285,1.0452908,1.0073326,1.1174779,1.0084387,1.0096618,1.0211979,1.0258386,1.0314076,0.005425098,0.0065168776,0.015860833,0.017104173,0.027665017,-0.003059437,-0.0006453308,-0.0017407305,-0.0009599373,-0.0008347136,0.79507464,0.089887045,0.42157912,0.24410869,0.2776597,-0.0023198442,-0.0067578633,-0.0046609486,-0.011919549,-0.0067834877,1.0201988,1.0318152,1.0691472,1.0758731,1.1211553,0.998776,0.9981669,0.9981669,0.99814445,0.9828503,1.0121176,1.0150443,1.0307143,1.043799,1.0491972,1.0053856,1.0042858,1.0091593,1.0097661,1.006732,0.2,0.1,0.05,0.05,0.11666667,0.057134066,0.054478507,0.025825549,0.023872165,0.12399891,0.2,0.1,0.35,0.26666668,0.016666668,1.0,0.3,0.65,0.06666667,0.43333334,-0.8,-0.2,-0.3,0.2,-0.41666666,-0.13656923,0.35236058,0.7955142,0.76713276,0.039898492,-0.022741344,0.30922246,0.70371825,0.6525371,0.18245815,0.2,0.4,0.4,0.46666667,0.41666666,0.8,0.6,0.6,0.53333336,0.55,-0.6,-0.2,-0.2,-0.06666667,-0.13333334,0.10212106,0.29350337,0.38434207,0.48685995,0.38993183,0.89787894,0.70649666,0.6156579,0.51314,0.6100682,-0.7957579,-0.41299325,-0.23131588,-0.026280096,-0.22013636,0.97530234,1.2174283,1.7799342,1.8195524,1.5926013,0.114507124,0.32520065,1.1111761,0.95635164,0.87898237,0.49086475,0.86841136,1.9424827,1.8471628,1.7943897,0.2912231,0.28284103,0.46210018,0.50528735,0.49980107,0.7087769,0.717159,0.5378998,0.49471262,0.5001989,-0.41755378,-0.43431798,-0.07579963,0.010574752,-0.00039785405
SZ002049,-0.09423437707107139,0.0,,2026-02-12,0.014210004,0.016147757,0.8799986,0.0019377528,0.12000136,0.0,0.0,0.012272252,0.7599973,0.9859891,1.0019106,0.9859891,0.99492383,0.98688877,1.0732569,1.104201,,0.97096074,0.9892314,1.00597,1.0469654,1.0496908,1.0040226,0.0095468685,0.028633246,0.049028065,0.049391896,0.053024676,0.004085351,-0.0067755217,-0.0067821085,-0.006600594,0.0017989518,0.45780113,0.5132817,0.6697427,0.6875676,0.41625828,0.002597918,0.024519857,0.017464636,0.016315045,-0.058530796,1.0053552,1.087508,1.1716993,1.1716993,1.1716993,0.96829766,0.96829766,0.96829766,0.96829766,0.9160669,0.9948123,1.0200378,1.0934808,1.0959126,1.0717167,0.98281157,0.9864551,0.99336135,0.9935154,0.9652462,1.0,0.6,0.3,0.2857143,0.64,0.85548985,0.26593614,0.15586075,0.15586075,0.32833514,0.6,0.1,0.05,0.033333335,0.5,0.2,0.6,0.8,0.033333335,0.5,0.4,-0.5,-0.75,0.0,0.0,0.18692371,0.7048665,0.88047403,0.7058224,0.7923044,0.7372681,-0.16740735,0.16076754,0.16076754,0.21359354,0.4,0.3,0.35,0.23333333,0.38333333,0.6,0.7,0.65,0.43333334,0.43333334,-0.2,-0.4,-0.3,-0.2,-0.05,0.62111557,0.2953232,0.3927588,0.3927588,0.4589686,0.37888446,0.7046768,0.6072412,0.6072412,0.54103136,0.24223109,-0.40935358,-0.21448241,-0.21448241,-0.08206276,0.94777745,1.2709203,2.1813617,2.1125379,1.4563072,0.13312426,0.44243813,1.2592279,1.2672187,1.0100589,0.7078575,1.2195361,0.9070726,0.9070726,1.223062,0.44087538,0.28418082,0.50756675,0.50756675,0.5143702,0.5591246,0.7158192,0.49243328,0.49243328,0.48562977,-0.11824923,-0.43163836,0.015133455,0.015133455,0.02874046
SZ300394,-0.09571105857268848,0.125,,2026-02-12,0.10000006,0.12830003,0.77942353,0.012633305,0.098466896,0.015666662,0.12210957,0.103033416,0.8030662,0.9090909,1.0114849,0.89484847,0.9654066,0.7633319,0.67878836,0.58690894,0.64384645,0.4624239,0.88317525,0.82809615,0.7175734,0.6786256,0.6338431,0.083401464,0.08463118,0.13049012,0.11987801,0.11676736,0.043836385,0.023293747,0.020777944,0.011196208,0.004734658,0.6906565,0.69443136,0.8873969,0.67602783,0.5014575,0.02915197,0.06708199,0.08503612,0.15902941,0.22648445,1.0114849,1.0114849,1.0114849,1.0114849,1.0114849,0.73248446,0.6673623,0.5526369,0.5526369,0.42769557,0.9221816,0.87993854,0.82901084,0.77487206,0.71414447,0.85118115,0.7612288,0.59213203,0.58662975,0.56550276,1.0,1.0,1.0,1.0,1.0,0.95883584,0.96662575,0.9749703,0.9749703,0.9803271,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.15,0.43333334,0.06666667,0.8,0.9,0.85,0.56666666,0.93333334,0.10257786,-0.34787306,0.28283855,0.42273805,0.32001194,0.68268424,0.6885866,0.5679288,0.48331973,0.4918879,0.8,0.6,0.65,0.6333333,0.5833333,0.2,0.4,0.35,0.36666667,0.41666666,0.6,0.2,0.3,0.26666668,0.16666667,0.89781916,0.79098606,0.761251,0.69372106,0.67304575,0.102180846,0.20901397,0.238749,0.30627897,0.32695422,0.7956383,0.58197206,0.522502,0.38744205,0.34609154,0.92201775,1.0461682,0.9734143,0.88621986,0.88918304,0.21444611,0.26402774,0.26520443,0.25559962,0.26677382,1.240888,0.9694656,1.0300628,1.2177922,1.2976184,0.5579905,0.4653047,0.52776545,0.54051894,0.5204328,0.4420095,0.53469527,0.47223455,0.4594811,0.47956726,0.115981,-0.069390565,0.055530913,0.08103785,0.040865492
SZ300408,-0.09766255762556844,0.125,,2026-02-12,0.026096046,0.057237294,0.45592734,0.014265797,0.24923955,0.01687545,0.29483312,0.0287057,0.5015209,0.97456765,1.013903,0.95812136,0.99060494,0.87489,0.8504569,0.84043896,0.78469,0.7645012,0.94221693,0.89861196,0.8863208,0.85969615,0.8043347,0.053535998,0.06212731,0.04601347,0.054829545,0.06952987,0.032634888,0.018852696,0.004152803,0.0050364607,0.003574645,0.9289931,0.84409875,0.28508922,0.6539181,0.806163,-0.0074866996,0.01655088,0.07422751,0.0672752,0.09021325,1.013903,1.013903,1.013903,1.013903,1.013903,0.849622,0.8113046,0.8113046,0.7690919,0.69922376,0.9747639,0.96343815,0.9026345,0.89225703,0.86715865,0.9073605,0.8461515,0.8507322,0.8085038,0.74603295,1.0,1.0,1.0,1.0,1.0,0.9153707,0.93137664,0.93137664,0.94320935,0.95581853,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.6,0.033333335,0.06666667,0.8,0.8,0.4,0.96666664,0.93333334,0.18621999,0.3094848,0.19205894,0.24745443,0.3932882,0.97109693,0.7221026,0.67620283,0.6539707,0.3277691,0.8,0.6,0.5,0.56666666,0.5,0.2,0.4,0.5,0.43333334,0.48333332,0.6,0.2,0.0,0.13333334,0.016666668,0.9127145,0.7523551,0.6635573,0.6824811,0.6190513,0.08728554,0.24764492,0.33644274,0.31751892,0.3809487,0.8254289,0.5047102,0.32711452,0.3649622,0.2381026,1.1376094,1.164692,1.2103821,1.1981547,1.0811082,0.28478205,0.37187883,0.31973207,0.32627335,0.32049033,0.8694813,0.89585704,0.8976523,0.9992564,1.058055,0.34142298,0.4689601,0.49584073,0.5183184,0.4949321,0.658577,0.5310399,0.5041593,0.48168162,0.5050679,-0.31715402,-0.06207977,-0.008318568,0.036636796,-0.010135805
SH601898,-0.09776594720970427,0.0,,2026-02-12,0.022145284,0.049134985,0.450703,0.02006924,0.40845114,0.00692046,0.14084588,0.008996504,0.18309774,0.9783345,1.0196345,0.971564,0.998237,0.96938777,0.9202227,0.8937848,0.85296845,0.97077924,0.9736549,0.9441095,0.92019945,0.9121367,0.90779996,0.019175535,0.0476021,0.042460527,0.040483765,0.038116623,0.011224484,0.012517566,0.0055955043,0.0029322417,0.00011667075,0.8565995,0.63386834,0.60782105,0.40657386,0.0028575575,0.0038961074,-0.00043852456,0.026643245,0.045345806,0.08875826,1.0196345,1.0196345,1.0196345,1.0196345,1.0196345,0.9316736,0.84948415,0.84948415,0.834523,0.834523,0.9873841,0.97458255,0.96196663,0.95204085,0.93320966,0.95844156,0.9142857,0.88478667,0.88320965,0.87384045,1.0,1.0,1.0,1.0,0.98333335,0.7767821,0.88460535,0.88460535,0.8939318,0.8939318,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.6,0.1,0.55,0.8,0.8,0.4,0.9,0.45,0.010529677,0.2706275,0.526003,0.5665787,0.49762356,0.7119127,0.70309234,0.53333724,0.49326095,0.39091396,0.6,0.7,0.65,0.6333333,0.46666667,0.4,0.3,0.35,0.36666667,0.53333336,0.2,0.4,0.3,0.26666668,-0.06666667,0.7323942,0.65808815,0.61530715,0.6203493,0.51555556,0.26760575,0.34191182,0.38469288,0.37965068,0.48444447,0.46478847,0.31617635,0.23061426,0.24069862,0.031111073,0.96120787,1.1178467,0.93079996,0.81324846,0.6077369,0.12329295,0.38282976,0.40568453,0.3964039,0.35757574,0.29802397,1.2417718,1.1775593,1.263122,1.5644681,0.14879519,0.48147178,0.5548515,0.5448883,0.5208229,0.8512048,0.5185282,0.44514853,0.4551117,0.47917712,-0.7024096,-0.03705643,0.10970297,0.0897766,0.04164578
SH601360,-0.09855609687719323,0.25,,2026-02-12,0.025801385,0.03987492,0.64705795,0.010946051,0.27450967,0.0031274846,0.07843237,0.017982818,0.45098066,0.97484756,1.0106708,0.9717988,0.9905628,0.9021934,0.9557713,1.0517799,0.8270406,1.0686803,0.9713772,0.95314634,0.9488313,0.94390506,0.9280834,0.044253994,0.038548708,0.031213732,0.053473778,0.07742628,0.020316439,0.0073115267,0.0011198448,0.001930469,-0.00020124234,0.52690244,0.32976755,0.045049753,0.101005636,0.0020604485,-0.012010086,0.013951792,0.040530127,0.028103145,0.07785324,1.0106708,1.0120013,1.0745393,1.1188499,1.1188499,0.8771152,0.8771152,0.8771152,0.8214155,0.7622747,1.0004315,0.98705506,0.9777778,0.9968357,1.0004315,0.95994246,0.92060405,0.9243437,0.90068316,0.85487235,0.8,0.9,0.95,0.8333333,0.8,0.9201027,0.91102654,0.6224409,0.6004164,0.66669047,1.0,0.2,0.05,0.33333334,0.6666667,0.2,0.6,0.8,0.033333335,0.35,0.8,-0.4,-0.75,0.3,0.31666666,0.82718366,0.704103,0.7112042,0.7530276,0.7228052,0.9955953,0.8635478,0.82455325,0.7752841,0.4968221,0.6,0.5,0.45,0.53333336,0.45,0.4,0.5,0.55,0.46666667,0.55,0.2,0.0,-0.1,0.06666667,-0.1,0.79694325,0.57400715,0.45414016,0.6022099,0.47663325,0.20305674,0.42599282,0.5458598,0.39779007,0.52336675,0.59388655,0.14801434,-0.09171967,0.20441988,-0.046733513,1.0986532,1.0492141,1.0388842,1.1483829,0.99780023,0.48782623,0.37473997,0.34596118,0.47487563,0.48366153,1.2492106,1.0731448,0.9366772,1.0731304,1.2535499,0.5548057,0.4375614,0.43316135,0.5198819,0.45314923,0.4451943,0.5624386,0.5668386,0.4801181,0.54685074,0.10961141,-0.124877244,-0.13367727,0.03976381,-0.09370153
SH601618,-0.09995603558659993,0.0,,2026-02-12,-0.0032787267,0.013114697,-0.250004,0.0065573486,0.5,0.003278622,0.249996,-0.0065574534,-0.500008,1.0032895,1.0098684,0.9967106,1.003429,1.0076143,1.0837563,1.005076,0.97969544,1.0837563,1.0035533,1.0073605,1.0217005,1.0158206,1.0198393,0.0034051724,0.011059959,0.027772374,0.025404193,0.039245952,-0.0012690322,-0.001522846,-0.0011736214,0.0005606903,-0.0006367394,0.3472219,0.17378666,0.06250259,0.037751745,0.08028485,-0.0010152216,-0.0005075965,-0.010551114,-0.02395066,-0.0010554554,1.0142,1.0732554,1.1389633,1.1389633,1.1389633,0.99519014,0.99013156,0.9817461,0.9738673,0.95356464,1.0055838,1.0106599,1.0335026,1.0243655,1.0558376,1.0,1.0,1.0,1.0,0.9873097,0.3,0.3,0.2,0.2,0.33333334,0.25301963,0.11871968,0.11610622,0.15828781,0.25046209,0.4,0.1,0.45,0.6333333,0.81666666,0.2,0.3,0.1,0.033333335,0.33333334,0.2,-0.2,0.35,0.6,0.48333332,0.43227705,0.4872304,0.823776,0.78530395,0.21871412,0.20835455,0.5075529,0.7226092,0.66381174,0.1486424,0.4,0.4,0.5,0.46666667,0.45,0.6,0.6,0.5,0.43333334,0.46666667,-0.2,-0.2,0.0,0.033333335,-0.016666668,0.33333334,0.22950807,0.4928572,0.5246913,0.4492308,0.6666667,0.7704919,0.5071428,0.4753087,0.5507692,-0.33333334,-0.54098386,-0.0142856175,0.04938262,-0.10153842,0.97145516,1.5110037,2.2043157,1.9820555,1.7745531,0.15079355,0.7669928,1.5456842,1.3090715,1.1727343,0.3600877,1.5357162,1.5856465,1.8413016,2.3482351,0.2870132,0.073334396,0.49600565,0.4910803,0.4953287,0.7129868,0.9266656,0.50399435,0.5089197,0.50467134,-0.42597362,-0.8533312,-0.0079887,-0.017839398,-0.009342625
